source,run_id,model,stage,series,epoch,global_step,split,metric_variant,top_k,retrieval_size,accuracy,n_samples,n_skipped,train_loss,val_loss,best_epoch,primary_metric,primary_metric_value,run_dir,history_file,source_row
ds004408_three_way,20260701_102301,eeg_pretrained,finetuning,eeg_pretrained (finetuning),12,,val,raw,10,50,0.5925781726837158,17974,13376,1.8596978329173022,3.8902592271138605,2,balanced_top10_accuracy_retrieval250,0.16796113361698994,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained/metrics_history.csv,12
ds004408_three_way,20260701_102301,random_init,finetuning,random_init (finetuning),1,,val,raw,10,50,0.2589851915836334,17974,13376,4.072326813217717,4.100598415499479,1,balanced_top10_accuracy_retrieval250,0.04830917874396135,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init/metrics_history.csv,1
ds004408_three_way,20260701_102301,random_init,finetuning,random_init (finetuning),2,,val,raw,10,50,0.2589851915836334,17974,13376,4.068550551607607,4.096787876679756,1,balanced_top10_accuracy_retrieval250,0.04830917874396135,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init/metrics_history.csv,2
ds004408_three_way,20260701_102301,random_init,finetuning,random_init (finetuning),3,,val,raw,10,50,0.25158563256263733,17974,13376,4.067944936514113,4.0956304909890155,1,balanced_top10_accuracy_retrieval250,0.043478260869565216,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init/metrics_history.csv,3
ds004408_three_way,20260701_102301,random_init,finetuning,random_init (finetuning),4,,val,raw,10,50,0.24947145581245422,17974,13376,4.067736465307775,4.096381921327095,1,balanced_top10_accuracy_retrieval250,0.04830917874396135,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init/metrics_history.csv,4
ds004408_three_way,20260701_102301,random_init,finetuning,random_init (finetuning),5,,val,raw,10,50,0.2589851915836334,17974,13376,4.067442811106132,4.097506365707616,1,balanced_top10_accuracy_retrieval250,0.043478260869565216,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init/metrics_history.csv,5
ds004408_three_way,20260701_102301,random_init,finetuning,random_init (finetuning),6,,val,raw,10,50,0.2547012269496918,17974,13376,4.067444890445094,4.095577836226808,1,balanced_top10_accuracy_retrieval250,0.043478260869565216,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init/metrics_history.csv,6
ds004408_three_way,20260701_102301,random_init,finetuning,random_init (finetuning),7,,val,raw,10,50,0.25158563256263733,17974,13376,4.067237456426924,4.096156903621303,1,balanced_top10_accuracy_retrieval250,0.044919060912109225,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init/metrics_history.csv,7
ds004408_three_way,20260701_102301,random_init,finetuning,random_init (finetuning),8,,val,raw,10,50,0.2500278055667877,17974,13376,4.066637621016649,4.096651988736751,1,balanced_top10_accuracy_retrieval250,0.044113908053020345,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init/metrics_history.csv,8
ds004408_three_way,20260701_102301,random_init,finetuning,random_init (finetuning),9,,val,raw,10,50,0.25620341300964355,17974,13376,4.066651289568676,4.096301818768564,1,balanced_top10_accuracy_retrieval250,0.04850362626394788,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init/metrics_history.csv,9
ds004408_three_way,20260701_102301,random_init,finetuning,random_init (finetuning),10,,val,raw,10,50,0.2507510781288147,17974,13376,4.0664754086153305,4.095878228806613,1,balanced_top10_accuracy_retrieval250,0.04369710527072494,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init/metrics_history.csv,10
ds004408_three_way,20260701_102301,random_init,finetuning,random_init (finetuning),11,,val,raw,10,50,0.272671639919281,17974,13376,4.062443776957307,4.1013459090791065,1,balanced_top10_accuracy_retrieval250,0.039178925786833255,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init/metrics_history.csv,11
ds004408_three_way,20260701_102301,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),1,,val,raw,10,250,0.351621150970459,24643,6707,3.902436317307163,3.5368293156844386,1,balanced_top10_accuracy_retrieval250,0.17016640420697163,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch/metrics_history.csv,1
ds004408_three_way,20260701_102301,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),2,,val,raw,10,250,0.40364402532577515,24643,6707,3.367489874806037,3.4221535147282114,2,balanced_top10_accuracy_retrieval250,0.22728921905703223,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch/metrics_history.csv,2
ds004408_three_way,20260701_102301,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),3,,val,raw,10,250,0.4199569821357727,24643,6707,3.216891442315053,3.4210741040809305,3,balanced_top10_accuracy_retrieval250,0.23938277613029676,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch/metrics_history.csv,3
ds004408_three_way,20260701_102301,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),4,,val,raw,10,250,0.41744107007980347,24643,6707,3.0688990445992013,3.4558152087757654,3,balanced_top10_accuracy_retrieval250,0.2362371289760666,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch/metrics_history.csv,4
ds004408_three_way,20260701_102301,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),5,,val,raw,10,250,0.41403236985206604,24643,6707,2.8983576199925447,3.506491795301057,3,balanced_top10_accuracy_retrieval250,0.2302167604043,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch/metrics_history.csv,5
ds004408_three_way,20260701_102301,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),6,,val,raw,10,250,0.4038469195365906,24643,6707,2.7140421299504767,3.5686788828939533,3,balanced_top10_accuracy_retrieval250,0.20948752477441146,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch/metrics_history.csv,6
ds004408_three_way,20260701_102301,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),7,,val,raw,10,250,0.3935803174972534,24643,6707,2.536584001830955,3.6258980699323202,3,balanced_top10_accuracy_retrieval250,0.2009145483230623,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch/metrics_history.csv,7
ds004408_three_way,20260701_102301,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),8,,val,raw,10,250,0.38818326592445374,24643,6707,2.3718470458717813,3.6816778703929893,3,balanced_top10_accuracy_retrieval250,0.19041336903231587,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch/metrics_history.csv,8
ds004408_three_way,20260701_102301,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),9,,val,raw,10,250,0.38749340176582336,24643,6707,2.2216602201232094,3.7226289090547455,3,balanced_top10_accuracy_retrieval250,0.18951195270129015,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch/metrics_history.csv,9
ds004408_three_way,20260701_102301,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),10,,val,raw,10,250,0.38181227445602417,24643,6707,2.048256028488992,3.7672355844263445,3,balanced_top10_accuracy_retrieval250,0.18389829789886727,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch/metrics_history.csv,10
ds004408_three_way,20260701_102301,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),11,,val,raw,10,250,0.39199772477149963,24643,6707,1.9663903328977523,3.7907170074408136,3,balanced_top10_accuracy_retrieval250,0.19030375516824966,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch/metrics_history.csv,11
ds004408_three_way,20260701_102301,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),12,,val,raw,10,250,0.3828267753124237,24643,6707,1.8976657031158801,3.82457008696439,3,balanced_top10_accuracy_retrieval250,0.18462749528316197,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch/metrics_history.csv,12
ds004408_three_way,20260701_102301,eeg_from_scratch,finetuning,eeg_from_scratch (finetuning),13,,val,raw,10,250,0.3787282407283783,24643,6707,1.8352042210091448,3.8385285049724427,3,balanced_top10_accuracy_retrieval250,0.1830381351671573,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_from_scratch/metrics_history.csv,13
ds004408_three_way,20260701_102301,eeg_pretrained,finetuning,eeg_pretrained (finetuning),1,,val,raw,10,250,0.3725195825099945,24643,6707,3.559879817744291,3.445241518948447,1,balanced_top10_accuracy_retrieval250,0.19546401561890248,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained/metrics_history.csv,1
ds004408_three_way,20260701_102301,eeg_pretrained,finetuning,eeg_pretrained (finetuning),2,,val,raw,10,250,0.3901310861110687,24643,6707,3.2677408637229153,3.4404307917544714,2,balanced_top10_accuracy_retrieval250,0.21457153013322483,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained/metrics_history.csv,2
ds004408_three_way,20260701_102301,eeg_pretrained,finetuning,eeg_pretrained (finetuning),3,,val,raw,10,250,0.39966726303100586,24643,6707,3.109434804390344,3.470415103948858,2,balanced_top10_accuracy_retrieval250,0.20829670140204798,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained/metrics_history.csv,3
ds004408_three_way,20260701_102301,eeg_pretrained,finetuning,eeg_pretrained (finetuning),4,,val,raw,10,250,0.3788905441761017,24643,6707,2.925296216644845,3.5079332668055,2,balanced_top10_accuracy_retrieval250,0.1970797158813707,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained/metrics_history.csv,4
ds004408_three_way,20260701_102301,eeg_pretrained,finetuning,eeg_pretrained (finetuning),5,,val,raw,10,250,0.3775920271873474,24643,6707,2.740240765865665,3.605855532620322,2,balanced_top10_accuracy_retrieval250,0.19156960869019013,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained/metrics_history.csv,5
ds004408_three_way,20260701_102301,eeg_pretrained,finetuning,eeg_pretrained (finetuning),6,,val,raw,10,250,0.36740657687187195,24643,6707,2.5596965652401162,3.6788523653477574,2,balanced_top10_accuracy_retrieval250,0.18232325502279875,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained/metrics_history.csv,6
ds004408_three_way,20260701_102301,eeg_pretrained,finetuning,eeg_pretrained (finetuning),7,,val,raw,10,250,0.36740657687187195,24643,6707,2.394005269441369,3.6887604060925936,2,balanced_top10_accuracy_retrieval250,0.18947070031674298,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained/metrics_history.csv,7
ds004408_three_way,20260701_102301,eeg_pretrained,finetuning,eeg_pretrained (finetuning),8,,val,raw,10,250,0.3623747229576111,24643,6707,2.242922765138849,3.7457106170471777,2,balanced_top10_accuracy_retrieval250,0.17770432143197687,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained/metrics_history.csv,8
ds004408_three_way,20260701_102301,eeg_pretrained,finetuning,eeg_pretrained (finetuning),9,,val,raw,10,250,0.36704134941101074,24643,6707,2.0671544771197294,3.8211982672294362,2,balanced_top10_accuracy_retrieval250,0.16999240242988592,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained/metrics_history.csv,9
ds004408_three_way,20260701_102301,eeg_pretrained,finetuning,eeg_pretrained (finetuning),10,,val,raw,10,250,0.37105873227119446,24643,6707,1.98703961286593,3.830116819536857,2,balanced_top10_accuracy_retrieval250,0.16980593111635983,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained/metrics_history.csv,10
ds004408_three_way,20260701_102301,eeg_pretrained,finetuning,eeg_pretrained (finetuning),11,,val,raw,10,250,0.37629348039627075,24643,6707,1.9185497346748173,3.847309577217893,2,balanced_top10_accuracy_retrieval250,0.1716949824909657,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained/metrics_history.csv,11
ds004408_three_way,20260701_102301,eeg_pretrained,finetuning,eeg_pretrained (finetuning),12,,val,raw,10,250,0.3630239963531494,24643,6707,1.8596978329173022,3.8902592271138605,2,balanced_top10_accuracy_retrieval250,0.16796113361698994,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/eeg_pretrained/metrics_history.csv,12
ds004408_three_way,20260701_102301,random_init,finetuning,random_init (finetuning),1,,val,raw,10,250,0.14957594871520996,24643,6707,4.072326813217717,4.100598415499479,1,balanced_top10_accuracy_retrieval250,0.04830917874396135,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init/metrics_history.csv,1
ds004408_three_way,20260701_102301,random_init,finetuning,random_init (finetuning),2,,val,raw,10,250,0.1580570489168167,24643,6707,4.068550551607607,4.096787876679756,1,balanced_top10_accuracy_retrieval250,0.04830917874396135,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init,/workspace/logs/word_classification_ds004408_eeg/20260701_102301/random_init/metrics_history.csv,2
